"","model","dataset","priorHyperParameter","execFolder","sgrna","gene","logRatioLeftBound","logRatioRightBound","logRatio"
"11972","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",74,"MET",-0.0933542758853748,0.035334653541095,-0.0465363211502798
"11973","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",75,"MET",-0.164958651162504,-0.00118919148201355,-0.0924378846022567
"11974","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",76,"FLT1",-0.367059714716101,-0.152313962267293,-0.258261461953897
"11975","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",77,"FLT1",-0.436089303069324,-0.24283816242945,-0.329638171040228
"11976","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",78,"FLT1",-0.191994114135383,-0.0190006641525809,-0.116901494529977
"11977","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",79,"KDR",-0.210365895062872,-0.0512476485046387,-0.115937769011617
"11978","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",80,"KDR",-0.134918278664953,0.0568361465900346,-0.03530690555538
"11979","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",81,"KDR",-0.0356815665298586,0.126859897822295,0.0511060840617618
"11980","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",82,"PDGFRA",-0.259999922806255,-0.101225536540409,-0.190236536418749
"11981","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",83,"PDGFRA",-0.232580305806031,-0.0898508789001955,-0.176711622506698
"11982","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",84,"PDGFRA",-0.0960278445291887,0.103389557147604,0.00396303493660358
"11983","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",85,"PDGFRB",-0.235394793771197,-0.0477431774961923,-0.127111467965578
"11984","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",86,"PDGFRB",-0.339785853567003,-0.142924002639115,-0.242119063358413
"11985","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",87,"PDGFRB",-0.243713618940918,-0.0654134388787155,-0.156277467523944
"11986","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",88,"ALK",-0.388004840206752,-0.199111025264118,-0.293834003553633
"11987","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",89,"ALK",-0.341709710673086,-0.201964026575757,-0.288743606508968
"11988","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",90,"ALK",-0.343457985587977,-0.154626342512853,-0.236105015617424
"11989","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",91,"ROS1",-0.488830882469539,-0.343031838427611,-0.436097393874736
"11990","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",92,"ROS1",-0.140418049539633,-0.0128311935384521,-0.0953749396718588
"11991","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",93,"ROS1",-0.202246161036517,-0.0580664510952326,-0.141256896600878
"11992","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",94,"RET",-0.318959481729715,-0.17866186366104,-0.269050888459139
"11993","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",95,"RET",-0.349277928952686,-0.220006879047867,-0.302035155032562
"11994","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",96,"RET",-0.421302489522255,-0.259836012700663,-0.347130533803479
"11995","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",97,"FGFR1",-0.34231440028184,-0.128007735542513,-0.229640770818629
"11996","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",98,"FGFR1",-0.361103148217819,-0.0832673815336522,-0.221268416204408
"11997","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",99,"FGFR1",-0.520426523704887,-0.261116883574546,-0.39418820366362
"11998","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",100,"FGFR2",-0.565738994017648,-0.360983880836475,-0.455301660947697
"11999","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",101,"FGFR2",-0.536023417121561,-0.295757563652846,-0.414489060666293
"12000","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",102,"FGFR2",-0.535450345801567,-0.323917906118005,-0.432961199348194
"12001","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",103,"FGFR3",-0.106941933815994,0.017438785441371,-0.0416721547435304
"12002","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",104,"FGFR3",-0.21579725697315,-0.0751765187899201,-0.157993000747627
"12003","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",105,"FGFR3",-0.279249351249385,-0.14489509137709,-0.204929867376579
"12004","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",106,"PIK3R1",-0.197100375589023,-0.0579832160838468,-0.145493786906365
"12005","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",107,"PIK3R1",-0.124864749705673,0.0145223536117429,-0.077324113501736
"12006","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",108,"PIK3R1",-0.214277753558278,-0.0937912273367803,-0.163503154820149
"12007","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",109,"PDK1",-0.229942641902039,0.015068204897364,-0.105757274894325
"12008","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",110,"PDK1",-0.20369726100972,0.0125727006776373,-0.0987562256231556
"12009","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",111,"PDK1",-0.299772729803729,-0.090919646412204,-0.198217005247491
"12010","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",112,"PGR",-0.216418496337654,-0.00192532702715949,-0.1122298550479
"12011","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",113,"PGR",-0.168401180067697,-0.0343886054360142,-0.118128523809718
"12012","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",114,"PGR",-0.138995540193887,0.00234915175474155,-0.0740384161405336
"12013","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",115,"AR",-0.198768099570546,-0.0688657051516715,-0.144739139427649
"12014","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",116,"AR",-0.287390005165939,-0.0455520715002351,-0.16577023203338
"12015","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",117,"AR",-0.150254116281468,-0.0313168064612695,-0.0981883354993151
"12016","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",118,"SRC",-0.24094402269456,-0.108810383965,-0.193858955701471
"12017","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",119,"SRC",-0.145106884766274,-0.0366789890692775,-0.0826092330290797
"12018","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",120,"SRC",-0.254008447566241,-0.0921251866168022,-0.159967362118482
"12019","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",121,"ILK",-0.612575763221688,-0.411213129088457,-0.512482875720695
"12020","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",122,"ILK",-0.25887034217525,-0.00440709504218446,-0.133591327520035
"12021","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",123,"ILK",-0.146458206043473,0.122298649165458,-0.0139635302933274
"12022","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",124,"PTK2",-0.601593663133038,-0.310770055192333,-0.454221768817284
"12023","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",125,"PTK2",-0.21621744857764,-0.0278274787830149,-0.11566356289015
"12024","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",126,"PTK2",-0.551895564932379,-0.401132439276455,-0.468891301752416
"12025","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",127,"KRAS",-0.279633145422635,-0.131648915839369,-0.183526905890877
"12026","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",128,"KRAS",-0.394327162846391,-0.185500553289112,-0.285250731753601
"12027","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",129,"KRAS",-0.200285340156829,-0.02665347880038,-0.122572080475439
"12028","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",130,"NRAS",-0.357224359697653,-0.191601894357893,-0.289376354445312
"12029","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",131,"NRAS",-0.285569409559438,-0.119586992520835,-0.197163937055746
"12030","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",132,"NRAS",-0.210858636303121,-0.106747745752879,-0.16869070833235
"12031","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",133,"HRAS",-0.323494950708291,-0.126560789729301,-0.229777593716522
"12032","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",134,"HRAS",-0.248134528462677,-0.128894814010009,-0.194404801984865
"12033","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",135,"HRAS",-0.394742164858653,-0.211471219691885,-0.302026293324026
"12034","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",136,"ARAF",-0.18723612961358,-0.0507655579265393,-0.137352739443665
"12035","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",137,"ARAF",-0.341575437038278,-0.153818631662439,-0.24014402198442
"12036","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",138,"ARAF",-0.368142839600269,-0.199332048017439,-0.274090065395941
"12037","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",139,"BRAF",-0.314842104975114,-0.162726765198964,-0.215552520048417
"12038","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",140,"BRAF",-0.226662126778262,-0.0979728345999766,-0.17005352011659
"12039","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",141,"BRAF",-0.30736502396626,-0.105668147980505,-0.213647162376113
"12040","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",142,"RAF1",-0.789063144581813,-0.626422265814006,-0.716838892107206
"12041","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",143,"RAF1",-0.853464326738606,-0.663215354303176,-0.772960353958543
"12042","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",144,"RAF1",-0.249927520226667,-0.0660559442253892,-0.146849222773945
"12043","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",145,"TGFBR1",-0.113436953574303,0.101403191021316,-0.00712015014532385
"12044","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",146,"TGFBR1",-0.120571647530908,0.0111401141669244,-0.0630499483997657
"12045","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",147,"TGFBR1",-0.220109979401297,-0.0628452375701424,-0.129322893344119
"12046","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",148,"TGFBR2",-0.196717993487511,-0.0159273135336155,-0.109048147707496
"12047","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",149,"TGFBR2",-0.0273168905977313,0.103677246123143,0.0274130129946314
"12048","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",150,"TGFBR2",-0.33389619235727,-0.19277792318653,-0.259474125648451
"12049","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",151,"TGFBR3",-0.236306576348749,-0.0969241080201979,-0.165527263175312
"12050","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",152,"TGFBR3",-0.226197675427765,-0.0561797561842471,-0.137579266584784
"12051","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",153,"TGFBR3",-0.321275110510169,-0.191629227271298,-0.271456880611802
"12052","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",154,"YAP1",-0.300074399652143,-0.16278446355734,-0.242375150138819
"12053","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",155,"YAP1",-0.460297415680565,-0.262417475868802,-0.359707302068749
"12054","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",156,"YAP1",-0.162973213131113,-0.0145736708442661,-0.102357805414638
"12055","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",157,"MYC",-1.30109962334616,-0.966608472800388,-1.12166039468354
"12056","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",158,"MYC",-1.08037846805247,-0.852225444129348,-0.963857624484456
"12057","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",159,"MYC",-1.24544429308667,-1.00983913160763,-1.13429010211632
"12058","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",160,"MYCN",-0.0702973825637955,0.078371477022579,-0.00190978870332949
"12059","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",161,"MYCN",-0.228805176903709,-0.0848506662393238,-0.166856686965724
"12060","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",162,"MYCN",-0.239302953533355,-0.099654007064104,-0.171825125230428
"12061","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",163,"MDM2",-0.570114634539108,-0.400561200336128,-0.482881425358001
"12062","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",164,"MDM2",-0.379693273776097,-0.204975471541692,-0.30541182891081
"12063","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",165,"MDM2",-0.326359677770422,-0.14893659729885,-0.249701891090126
"12064","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",166,"TP53",-0.336811108148665,-0.163881144129209,-0.241610439120951
"12065","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",167,"TP53",-0.167691756824205,-0.0240408761761952,-0.105707093402645
"12066","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",168,"TP53",-0.0546305598497418,0.126011216151039,0.0332988513216926
"12067","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",169,"BRCA1",-0.209000691865537,0.138837601291116,-0.0402458881840872
"12068","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",170,"BRCA1",-0.320687969865299,-0.183294899940115,-0.251683648257572
"12069","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",171,"BRCA1",-0.281870505626131,-0.122323442507464,-0.218080936557369
"12070","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",172,"BRCA2",-0.102116277296936,0.0418922668514236,-0.0226508300436343
"12071","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",173,"BRCA2",-0.323605829877309,-0.163078631520553,-0.254996895156353
"12072","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",174,"BRCA2",-0.278389804245699,-0.0746566465412326,-0.161616692873482
"12073","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",175,"PARP1",-0.766745427013406,-0.605955163114384,-0.670979145689118
"12074","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",176,"PARP1",-0.49319414985789,-0.229956807901157,-0.361399419487685
"12075","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",177,"PARP1",-1.01537795301455,-0.846989638427045,-0.924235668344715
"12076","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",178,"PARP2",-0.277986079745591,-0.138567440270901,-0.212587263347175
"12077","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",179,"PARP2",-0.247196464856488,-0.121373431424035,-0.195916608502733
"12078","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",180,"PARP2",-0.174838222140771,-0.0510433027810453,-0.125874129971216
"12079","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",181,"CDK12",-0.96030206205254,-0.791134754999391,-0.889365922926579
"12080","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",182,"CDK12",-1.37546232189235,-1.03546839496434,-1.21035039281288
"12081","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",183,"CDK12",-0.648073842274078,-0.398026643798333,-0.525546826951168
"12082","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",184,"CHEK1",-1.59775490069544,-1.27192868617144,-1.43713830752525
"12083","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",185,"CHEK1",-1.70149807345279,-1.51702401997632,-1.60094931601652
"12084","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",186,"CHEK1",-1.82701988430418,-1.59349815930422,-1.71947021878084
"12085","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",187,"ATG4B",-0.303653534830346,-0.130266169067943,-0.196654648401652
"12086","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",188,"ATG4B",-0.292755795594281,-0.100884914471129,-0.201397884422455
"12087","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",189,"ATG4B",-0.0123080423047911,0.22836905792057,0.0971096699306394
"12088","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",190,"CA9",-0.169439491210618,-0.000137444147793649,-0.0984117439823374
"12089","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",191,"CA9",-0.122673200847594,0.00739793651091183,-0.0765343334880025
"12090","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",192,"CA9",-0.257725709288078,-0.125427006276456,-0.198957726026183
"12091","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",1,"ctl_22",-0.415773075692235,-0.237495571786312,-0.329442328846741
"12092","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",2,"ctl_23",0.0430458346800411,0.107157341077898,0.0748314657740817
"12093","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",3,"ctl_24",0.0590615259900697,0.139472737103542,0.0998653198678232
"12094","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",4,"ctl_25",-0.0132753756917367,0.0641927387914124,0.0263810200092244
"12095","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",5,"ctl_26",0.080355636991833,0.175348051070304,0.128794651121594
"12096","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",6,"ctl_27",-0.0611440301073802,-0.00170026101212746,-0.0307347545726641
"12097","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",7,"ctl_28",0.0049322780519672,0.0872529199265733,0.0466127794908162
"12098","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",8,"ctl_29",0.00243144500804052,0.0668612445035366,0.0348370570018592
"12099","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",9,"ctl_30",0.0307646281957891,0.0857741694069663,0.0565051259453315
"12100","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",10,"ctl_31",0.00411082592585513,0.05717814110504,0.0330201249239914
"12101","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",11,"ctl_32",-0.200259379201042,-0.128377453282536,-0.164824708682753
"12102","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",12,"ctl_33",-0.00216687337902738,0.0555657307983234,0.0270322815831201
"12103","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",13,"ctl_34",-0.0966041157740639,-0.031983405034873,-0.0642135419554008
"12104","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",14,"ctl_35",-0.23400561699754,-0.149524848071288,-0.191288902187093
"12105","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",15,"ctl_36",-0.259092086614347,-0.170047376583905,-0.215789745540637
"12106","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",16,"ctl_37",0.119029836383236,0.198947308834877,0.159784907361879
"12107","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",17,"ctl_38",-0.0727785972443368,0.0358044343146297,-0.0438216903542037
"12108","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",18,"ctl_39",-0.0783828339002813,0.0660848026105576,0.00797800936900895
"12109","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",19,"ctl_40",0.0595425729463166,0.125683300527812,0.0932532308354689
"12110","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",20,"ctl_41",-0.14855521631432,-0.085309088057993,-0.116805909093682
"12111","humi.models.BNB$Builder","X0013_151.csv",0.1,"exec_95",21,"ctl_42",0.0501235938186909,0.114561264250883,0.0820242744153895
